,user,song,play_count,total_play_count,fractional_play_count
16884,80f383bf5f6581572f6ccac661727956df49f7df,SOVRGXP12AB017D2B9,6,435,0.013793103448275862
3271,4be305e02f4e72dad1b8ac78e630403543bab994,SONEWAX12AB018DD3F,1,3868,0.0002585315408479835
19529,15e7692a0539b165bbe0dad78dea78e2ba5fb37f,SOMGVYU12A8C1314FF,3,177,0.01694915254237288
13625,a35cd4647f5eaf7fe9c79adfe8d9ec45b8bf3bd3,SORRYFP12A8C13A08D,1,531,0.0018832391713747645
29323,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOWCKVR12A8C142411,5,1205,0.004149377593360996
13775,9e0a50a7dd689f541800fadcf0ab13d822b6b51c,SOBOUPA12A6D4F81F1,6,296,0.02027027027027027
20835,8f60fbacfa3387330c6114aec91aff41adc3379b,SOKYHYL12A8C13D79D,2,218,0.009174311926605505
11341,9560966fa5a7d4785a96b542a4b8a4ce1de4258e,SOWVBDQ12A8C13503D,1,199,0.005025125628140704
5143,e0152edeec1154b620b083fbb095f1f0f4de5e2e,SOIROON12A6701E0B8,5,458,0.010917030567685589
29527,1272d32979a6ecd4f8b48cf25c9738c2298e0b4f,SOXKOIY12A8C13C1EA,2,141,0.014184397163120567
21452,690ab317e29d08acb0a11e82eb0f83428cf812f9,SOXLSBV12AB018397A,3,147,0.02040816326530612
34772,fa5d9eddc010bc3fc71f8a42db15e5dd4f1c18a3,SOXKFRI12A8C137A5F,2,832,0.002403846153846154
8183,46367bcdb3f6eb49bb5822d749d47f28cf91c041,SOVHVBJ12A58A7AB0A,4,248,0.016129032258064516
1679,53f5a96ce4fe0b735815c877e225225e95061b1b,SOSUWJE12AB0184567,3,150,0.02
2380,0b19fe0fad7ca85693846f7dad047c449784647e,SOKUPAO12AB018D576,5,2177,0.0022967386311437757
28751,4ea4ef23853df11d4321bc458471a7b42aeb54cf,SOBONKR12A58A7A7E0,4,667,0.005997001499250375
20086,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOXPFLM12A8AE48C50,2,1000,0.002
22072,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SODLLYS12A8C13A96B,1,931,0.0010741138560687433
8624,40436a67317cf9cc8c835cdbc088222f932ca3b1,SOXFPND12AB017C9D1,4,712,0.0056179775280898875
2443,0b19fe0fad7ca85693846f7dad047c449784647e,SOQLUTQ12A8AE48037,2,2177,0.0009186954524575103
15631,b7b27457acf41d121f029edf004247acad3f4b70,SOKUECJ12A6D4F6129,1,304,0.003289473684210526
10675,353e70f6690406aad7e51706bfd9df6aaab7ec55,SOZGDUH12AF72A6DB2,4,287,0.013937282229965157
24238,0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXGIWN12A6310E0D8,1,400,0.0025
16373,9381077c40f2fec40abfc95cb7bede3f6969cdbe,SOWPASM12A8C142B88,9,537,0.01675977653631285
5568,05be6a588cc454d1e400a358c562807aeec8c054,SOQAJHW12AB0186004,26,223,0.11659192825112108
28924,c1208e7619f17c78d5286f95ca9928408e58f4ed,SOXLRDB12A81C21739,16,150,0.10666666666666667
16041,119b7c88d58d0c6eb051365c103da5caf817bea6,SOYSADG12A8AE47F2C,2,2477,0.0008074283407347598
1160,4be63160ad51eb4c19c3ba70bf097b729d929650,SOTWSXL12A8C143349,16,108,0.14814814814814814
20756,99f86869c18bbd4a181e7d61c413d420323a5bf0,SOUOEMP12A8C13866E,1,433,0.0023094688221709007
18920,7c613c77527fc728438c365fdb233769404c3424,SOUVLRM12A8C141A0E,11,363,0.030303030303030304
17253,6e0a8e9103ad7d68e63d350fbff3386c75613ab2,SOSNTSY12AF72A7B43,3,686,0.004373177842565598
11388,5f70f88f209b1ee3ff35d44348e29eab62bca41c,SOTSRUQ12A81C22359,13,273,0.047619047619047616
24049,60760dee24fde175d395a821aa36dab85a579086,SOTLHUV12A6D4FC541,34,262,0.1297709923664122
24535,ba43e2ef9ea08ae36dbb127d9af34b61536219c9,SOZBAAH12A6D4F959F,2,274,0.0072992700729927005
3360,4be305e02f4e72dad1b8ac78e630403543bab994,SOYHHCO12AB01891DA,1,3868,0.0002585315408479835
33860,a05e548059abb1f77cad6cb9c3c0c48e0616f551,SOMGVYU12A8C1314FF,1,81,0.012345679012345678
5120,f6ae5e682750e815c1709ca99138d03b039839d6,SOXCZGH12A8C13C4FE,2,1508,0.001326259946949602
16426,62d59a3a252b58415e7aececf237de61535b7d5a,SOXVVSM12A8C142224,1,115,0.008695652173913044
13257,109eddbad1b4771c8a1a50899a5d1a91cfff69fa,SOPWZGK12A67020744,18,834,0.02158273381294964
8832,1f91494ea547a8eb6168ba08735a667667c47e04,SONYKOW12AB01849C9,1,466,0.002145922746781116
9847,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXAQJS12AB018CBF7,1,748,0.001336898395721925
11632,db6a78c78c9239aba33861dae7611a6893fb27d5,SOXBZEQ12A8C14307F,4,1229,0.0032546786004882017
9437,113255a012b2affeab62607563d03fbdf31b08e7,SOKEYJQ12A6D4F6132,1,626,0.001597444089456869
33799,1280b7963657a12b28a8ca58bf736ddeb256fda1,SOZFYTZ12AB018565D,1,528,0.001893939393939394
7467,2d1d1596c8d162b33ce8bdb575dae8073afa1086,SOUTGUB12AB017DC5B,2,103,0.019417475728155338
17865,b609782bb33d01178d485e147022c1c7e5c30550,SORKDWS12A6701E6D9,36,947,0.03801478352692714
1969,48567d388c6a7dda0e9d0a7b6648bdb42440475c,SOVVENS12A8C144DB5,10,682,0.01466275659824047
10730,3a34be849c7377037ecb43666ca8aa5988197128,SOZSFWF12A6D4F93D5,1,96,0.010416666666666666
27579,bedad07238f60df86cb77b2d4ef1441c8f0b3a3b,SOHTKMO12AB01843B0,1,281,0.0035587188612099642
35994,ec06a94669597cdc8d1360c6a906aa95333326e8,SOWPAXV12A67ADA046,3,483,0.006211180124223602
12189,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOMCAFM12A58A7B024,2,989,0.0020222446916076846
27998,1ba976595e1484dfe7d5ce29231922ca1b0dbd27,SOREBOB12A6D4F7986,2,148,0.013513513513513514
26138,3a7b8d494de0d2ee3466c172e4713acaa1f27131,SOTLHUV12A6D4FC541,11,186,0.05913978494623656
30783,b7c24f770be6b802805ac0e2106624a517643c17,SOTKYBW12A8C13C3EA,4,2040,0.00196078431372549
26437,8febc928241a0c88adca87a428fe0650e902a683,SOAUWYT12A81C206F1,4,416,0.009615384615384616
20927,6bfaf522b9bfb59370d8adfa7f6093579502d775,SOJTLHS12A8C13F633,14,765,0.018300653594771243
15961,119b7c88d58d0c6eb051365c103da5caf817bea6,SOUCPBK12A58A7881A,5,2477,0.0020185708518368995
5214,edbeebbe98aeceb8d38b1de33ac1b1e201041284,SOZBZFF12A6310F12D,1,180,0.005555555555555556
12123,e1fb00119a9c156392a481c3cab6c732c9027cbe,SOZYBGN12A8C13A93C,1,226,0.004424778761061947
29753,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOZCWQA12A6701C798,1,970,0.0010309278350515464
4284,e5b1a35349132afe4f96dd6b39cdc4d94031eb1b,SOPUCYA12A8C13A694,2,316,0.006329113924050633
36743,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOVJTTZ12AB017F48F,2,208,0.009615384615384616
37378,d964fc033291078031d117ed10adfb615948256d,SOSSVAH12A6D4F9681,1,164,0.006097560975609756
2985,0a4c3c6999c74af7d8a44e96b44bf64e513c0f8b,SOKRAMY12A8C140804,4,643,0.006220839813374806
33298,956dc1095d8f22575d3936191ce20b789b0ffc4d,SOSRIHB12A8C13608B,1,172,0.005813953488372093
32810,66abc1ae25dca07b75109164f9dacfe33f9572ba,SOEBOWM12AB017F279,7,462,0.015151515151515152
15228,736083bd7ecd162effb7668cab6c281945762e85,SOWMGHQ12A6D4F914D,1,387,0.002583979328165375
28569,c1255748c06ee3f6440c51c439446886c7807095,SOKZZGT12A67ADA4C3,2,1291,0.001549186676994578
2175,a15075a926c1998d91940f118342ba8356efc7d4,SODJWHY12A8C142CCE,8,512,0.015625
34346,99dedd05d478e3aa54b199f4432fcb9907456b34,SOQNOAF12A8151AB86,3,498,0.006024096385542169
26349,860fb8adde6bc5718f49cc995a8655be11c6536c,SOXRSDX12A67ADA057,8,268,0.029850746268656716
26558,c2fd42c798c8a62d997896641e4274b17cc252f0,SOZGDUH12AF72A6DB2,1,363,0.0027548209366391185
3496,315213e4a0e89abdd69633c46f83b6e1dc0e8d87,SORPVUD12A67020454,1,55,0.01818181818181818
34590,4cbca37009400bb5676ba54c2a4cc24ff0531cb7,SOJKQSF12A6D4F5EE9,290,1057,0.27436140018921473
23381,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOEQJBS12A8AE475A4,3,550,0.005454545454545455
1269,6d625c6557df84b60d90426c0116138b617b9449,SOSZJFV12AB01878CB,5,1089,0.004591368227731864
20682,787520b7886d0044cef96c4582890d05f762f76d,SOWGZIE12A6D4FC6F2,2,313,0.006389776357827476
10295,b0a3d755fe4a6549e241676b0a388e9410749c05,SOUFTBI12AB0183F65,7,1076,0.006505576208178439
26909,5a52cd6d11b7303292acfde82fe308189c49d829,SOSLZXV12A8C1354C9,6,353,0.0169971671388102
8033,597464c554c28f95c08553bc7336dfaae2b3abba,SOPKEIV12AB018220D,8,408,0.0196078431372549
33364,22f6aae94643c2cea285413068f80274e7f1f75e,SOEGIYH12A6D4FC0E3,37,1696,0.021816037735849055
34998,c802248ec0f960549720bb9f409fec7264b8b2f9,SOVGLTY12AF72A39CD,2,563,0.003552397868561279
8812,1f91494ea547a8eb6168ba08735a667667c47e04,SOFCPOU12A8C13BF40,1,466,0.002145922746781116
13238,109eddbad1b4771c8a1a50899a5d1a91cfff69fa,SOIZFTE12AB0186842,1,834,0.001199040767386091
23860,d2423c01882062ac950909b0ffe96b30e54ab063,SOJHCOH12A8AE45F4F,1,2036,0.0004911591355599214
26423,9b6067c2ab340f262024a1b2d6a3b80da95b2984,SOWQMMX12AB017DBE2,4,387,0.0103359173126615
1879,ed3e56f28c9b1f6dd18270cf3c29f764ae8e4712,SOSQIHH12A8C13370B,5,197,0.025380710659898477
22243,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOXPFLM12A8AE48C50,2,931,0.0021482277121374865
16874,80f383bf5f6581572f6ccac661727956df49f7df,SOUXIXD12AF72A1592,1,435,0.0022988505747126436
17075,9d17a429365653228049e8fe3d5968d4cd5dc6fe,SOUKTVI12A8C13BF74,27,28,0.9642857142857143
20555,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOUOEMP12A8C13866E,1,1024,0.0009765625
19612,55874081c91a71d9f7a13cd9e9f1538e23874370,SOGPNGN12A8C143969,5,1445,0.0034602076124567475
30035,92d2e8ff105b7b7ddc163e740921cafdbcd815bf,SOOJJCT12A6310E1C0,1,113,0.008849557522123894
2473,0b19fe0fad7ca85693846f7dad047c449784647e,SOTUARP12A8C13CB54,2,2177,0.0009186954524575103
2873,d8aace9308e530e0f1ef2a85258b62f8245be423,SOXFPND12AB017C9D1,1,419,0.002386634844868735
2389,0b19fe0fad7ca85693846f7dad047c449784647e,SOLRGNF12AB0187CF4,5,2177,0.0022967386311437757
1747,d9e5124935aebeb6b9b169df2d28e1fc658d3566,SOXNYUA12AB017B49B,4,214,0.018691588785046728
24525,ba43e2ef9ea08ae36dbb127d9af34b61536219c9,SOWPASM12A8C142B88,1,274,0.0036496350364963502
19483,44dbe546fd09a446e91532250a01df377f4ab85f,SOTWWEV12AC9074E6F,1,1391,0.0007189072609633358
6239,0c68affd09224b5231f656c31aec29505da2f661,SOHRQFL12A6D4F3C8A,4,349,0.011461318051575931
33180,a4a068221b97aad518af038628daf1180e30113a,SOVMKIC12AF72A05CC,14,577,0.024263431542461005
21115,81193c20d49bfbca4a72eaa1119f6bb2fc4d9e48,SOEQJBS12A8AE475A4,15,663,0.02262443438914027
17704,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOTJTQI12A6D4F75A2,8,1903,0.004203888596952181
6653,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOXQROF12AB0186B1D,2,792,0.0025252525252525255
34582,c0dc381d5ddf02f5182179c164ca65db6c8f572b,SOYIOZB12A58A797FC,8,682,0.011730205278592375
3766,25f83a09541073b1bde62e6e513cb938d3b148de,SOWBNGK12A8C143932,1,1334,0.0007496251874062968
28978,c6407c06bb11a4fc74b1dbbd4b4474d89581f08b,SOPQLBY12A6310E992,2,763,0.002621231979030144
10112,d5a0a13d3d1898d80ef470916a05794f664c14df,SOWNRRW12A58A801BA,1,190,0.005263157894736842
35384,0fb08af6e4cd85e39f0c939097792a95be3431ee,SOZYSDT12A8C13BFD7,21,778,0.02699228791773779
26155,3a7b8d494de0d2ee3466c172e4713acaa1f27131,SOZVCRW12A67ADA0B7,1,186,0.005376344086021506
3735,25f83a09541073b1bde62e6e513cb938d3b148de,SOTHABI12A58A7DACB,6,1334,0.004497751124437781
29794,125878fa33947aaf4a8cdb1fb4843298f31a0ae0,SOTRQEJ12AF72A45D7,11,378,0.0291005291005291
11210,ff7429bd2788349b026cf8f8a7a4b3f3971a310a,SOCVTLJ12A6310F0FD,2,303,0.006600660066006601
31366,83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOYDTRQ12AF72A3D61,1,267,0.003745318352059925
26787,9fd55256eb075d3d8506e67a54734e4f0d054e6c,SOZHJKI12A81C2248F,67,580,0.11551724137931034
14405,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOVPSKL12A670206B9,26,709,0.036671368124118475
33970,e82b3380f770c78f8f067f464941057c798eaca2,SOZKNSB12A8C140F11,94,365,0.25753424657534246
26845,e9073fcbe8aa26ed90752c7d620a611fbc3f0b9c,SOWDKXZ12A81C22377,36,335,0.10746268656716418
15784,767707cf1a42d06669186ae1fa31ff39427fbf60,SOPXKYD12A6D4FA876,69,1687,0.04090100770598696
14316,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOHJOLH12A6310DFE5,3,709,0.004231311706629055
22100,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOIDDNJ12AC9071B90,2,931,0.0021482277121374865
23663,bf181aecbcc49ea1656a9d81b8fd681dae094642,SOTEPSZ12AB018C99D,105,919,0.11425462459194777
22582,0421d096b0c80ec287d436e6f535f44b711b58ef,SOUFTBI12AB0183F65,3,1017,0.0029498525073746312
31667,90d2fcb1dbe47dc1e9442587e259811a0437a13f,SODJWHY12A8C142CCE,4,503,0.007952286282306162
18173,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOIPYPB12A8C1360D4,4,3985,0.0010037641154328732
23552,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOUDZSZ12A6D4FA238,1,154,0.006493506493506494
30688,b7c24f770be6b802805ac0e2106624a517643c17,SOLRPJX12A58A79808,2,2040,0.000980392156862745
8658,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOCKSGZ12A58A7CA4B,2,1247,0.0016038492381716118
11065,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOUFTBI12AB0183F65,17,1025,0.016585365853658537
27341,002b63a7e2247de6d62bc62f253474edc7dd044c,SOPAYPV12AB017DB0C,2,686,0.0029154518950437317
2458,0b19fe0fad7ca85693846f7dad047c449784647e,SOSQIHH12A8C13370B,1,2177,0.00045934772622875517
9315,f66c8ecc6e2ac67c92e10cd01be6a6f335e2526e,SOIMCDE12A6D4F8383,34,449,0.0757238307349666
25937,9f47e73fa4afd61e44c715d6415891a801459441,SORAHAG12AB0182BD0,17,414,0.04106280193236715
10473,6dd66914c6574b719c72cff866c9ba2fb596b3e1,SOVDLZN12AB0185BEA,1,579,0.0017271157167530224
27927,951976e7c0d096e83cfbef63febae9332c862556,SOYZOUY12AAF3B5B94,2,38,0.05263157894736842
20516,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOOJJCT12A6310E1C0,9,1024,0.0087890625
12852,7ce93f17fcdfe671e20526527eaf2a4812462171,SOLZOBD12AB0185720,4,355,0.011267605633802818
34823,6c99ae7e53e91f7e839444b2f00c8503a4a10fcf,SOWUTFF12A8C138AB2,1,174,0.005747126436781609
21440,690ab317e29d08acb0a11e82eb0f83428cf812f9,SOVJTTZ12AB017F48F,1,147,0.006802721088435374
2153,b055cc3ae8159fe4bc656dc5631cc6659fc5cf72,SOZMEWR12A6701EBD9,7,27,0.25925925925925924
7706,6a8fb4968a5f3b0a5b3708258e2582f66001b15a,SOTEKMT12A67AD954E,2,684,0.0029239766081871343
13303,9bcc96635a503c00eb083fed98269cf4580c5493,SOWFPLI12A6310DFA1,8,102,0.0784313725490196
2405,0b19fe0fad7ca85693846f7dad047c449784647e,SONEWAX12AB018DD3F,3,2177,0.0013780431786862655
9856,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOXKFRI12A8C137A5F,2,748,0.00267379679144385
30856,b7c24f770be6b802805ac0e2106624a517643c17,SOXWYZP12AF72A42A6,18,2040,0.008823529411764706
17280,6e0a8e9103ad7d68e63d350fbff3386c75613ab2,SOVFBUL12A58A7B498,3,686,0.004373177842565598
23235,c4ba936dabbf1a09945bc9073126384778075229,SOSJFDH12A8C143096,1,630,0.0015873015873015873
28857,4ea4ef23853df11d4321bc458471a7b42aeb54cf,SOZVCRW12A67ADA0B7,3,667,0.004497751124437781
35132,6270f977ebf8da9f90e2ff2d23bc570fa012b5ee,SOIMCDE12A6D4F8383,4,185,0.021621621621621623
14444,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOZHJKI12A81C2248F,2,709,0.0028208744710860366
14119,d04eed168e8e31d9d05cfca98cf08a3abf7bd9f4,SOMGVYU12A8C1314FF,58,487,0.11909650924024641
23077,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOUVTSM12AC468F6A7,1,1172,0.0008532423208191126
12466,417bb8a7234014d0bdfa19e1e65e49936eb296ff,SOXJHPY12AF72A5227,1,37,0.02702702702702703
21238,d973927bf4dc68e84e595f206f899631e74f5baa,SOTWSXL12A8C143349,12,846,0.014184397163120567
8479,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SOZCDWG12A6D4F81E1,2,1060,0.0018867924528301887
17838,e9db66c0ab2a9cd538ffe6bdb677245a8c1c7d27,SOWRTJD12A8C132704,1,181,0.0055248618784530384
11814,d94c488f5d1d5cf2f15871aaa5f95dc9f319ed80,SOPKEIV12AB018220D,5,196,0.025510204081632654
27153,ca658ff2092285a3fd7f1ccbc54e10211e184f66,SOZCCEU12A8C13D1EA,1,606,0.0016501650165016502
34144,a4ccc36714975978b545e35db83584fa9f7fa6c6,SOWSPUS12AC468BEE3,5,187,0.026737967914438502
30172,9784566a61c79b18b5d72584f3cc95ea134d14de,SOIIOUS12A8AE47E20,3,183,0.01639344262295082
18366,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOYMIMI12AB0181E5C,5,3985,0.0012547051442910915
2938,da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOTNHIP12AB0183131,11,592,0.018581081081081082
30131,6b9ef666e3b10fd428530e519e1a3f68c2fbbd1a,SOSXLTC12AF72A7F54,2,354,0.005649717514124294
34961,c802248ec0f960549720bb9f409fec7264b8b2f9,SOLOZRE12A8C133256,1,563,0.0017761989342806395
36575,f02ef1e670319151d2d27f4215fb16a973f7de2f,SOHFNKO12AB017C772,1,386,0.0025906735751295338
29762,e188fe2b5e466d90dd3749be8556fc003343ddfd,SOHEMBB12A6701E907,14,509,0.0275049115913556
17590,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOKLRPJ12A8C13C3FE,5,1903,0.002627430373095113
3581,fef771ab021c200187a419f5e55311390f850a50,SOWSPUS12AC468BEE3,4,186,0.021505376344086023
9458,113255a012b2affeab62607563d03fbdf31b08e7,SOOZFCC12A58A7D783,1,626,0.001597444089456869
12766,52c79ed4030798e03f90cc2f46de9a92b7537c92,SOHZPIK12A58A7CCAE,1,382,0.002617801047120419
1824,7e89a43dc229de4259b5a36053de255a6247a773,SOZBAAH12A6D4F959F,3,110,0.02727272727272727
7281,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOYGQGR12AF72ABAB8,5,323,0.015479876160990712
18481,c20bccecc9d79ae108226e36cec975cd3c1227f7,SOSNTSY12AF72A7B43,2,114,0.017543859649122806
16512,062eef2a03b53d2b10f5018135e3361659c6a3bf,SOSYMSX12A6310DFE2,2,208,0.009615384615384616
10635,353e70f6690406aad7e51706bfd9df6aaab7ec55,SOTKNTF12A8C144A0D,2,287,0.006968641114982578
17772,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWYYUQ12A6701D68D,1,1903,0.0005254860746190226
16422,62d59a3a252b58415e7aececf237de61535b7d5a,SOWRTJD12A8C132704,1,115,0.008695652173913044
32899,13a2d690b099bcd3fdd256bd39aa14edadd5db08,SOKRAMY12A8C140804,5,658,0.007598784194528876
7286,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOYSADG12A8AE47F2C,2,323,0.006191950464396285
15721,1a43a7b1bf9a79e34aa16694ebe298454b53a3e6,SOWIMTL12A8C1386DC,18,235,0.07659574468085106
35767,dc543ff951c23be4e9e8fdf6f39a23cef85f3b5e,SOLZEED12A6D4FA8C9,56,303,0.1848184818481848
3267,4be305e02f4e72dad1b8ac78e630403543bab994,SOLXXZI12A8AE4733A,7,3868,0.0018097207859358842
36184,fbd1b7d1bf19158773820cb45639362347979926,SOQAJHW12AB0186004,2,529,0.003780718336483932
34814,6c99ae7e53e91f7e839444b2f00c8503a4a10fcf,SOTEFFR12A8C144765,1,174,0.005747126436781609
21979,f6d78516f331c684ee611e07effcb796e94ae456,SOTRSFZ12A8C142BF6,17,666,0.025525525525525526
34154,998e2858f6ffb758e298ad2223da4b7a65e676e3,SORGRVL12A6310F105,1,191,0.005235602094240838
6464,e3d45fa4071c85b044191cabf0284e74c744a037,SOXILLO12A6310F1B6,1,304,0.003289473684210526
23210,c4ba936dabbf1a09945bc9073126384778075229,SONEJIJ12AB0185727,2,630,0.0031746031746031746
37080,e6e0f68e948d7bcbf2ed9c4506a40a139a5e7bc7,SOZARJQ12A6D4F66CE,4,681,0.005873715124816446
8664,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOEQJBS12A8AE475A4,2,1247,0.0016038492381716118
9879,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOZDGEW12A8C13E748,15,748,0.020053475935828877
9880,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOZGDUH12AF72A6DB2,2,748,0.00267379679144385
4837,b5186694bb2406962edb3a8042b535449627fa37,SOYYIMV12A8C13E4ED,1,357,0.0028011204481792717
1254,6d625c6557df84b60d90426c0116138b617b9449,SORPVUD12A67020454,1,1089,0.0009182736455463728
24296,9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOVEUVC12A6310EAF1,15,175,0.08571428571428572
9614,e33daf7524a179b9083abdf9937c26fd1ae6fd94,SOTRSFZ12A8C142BF6,1,540,0.001851851851851852
178,371e9aff6b9f644e7598dbc4dd5640b1544b97f3,SOXZOMB12AB017DA15,1,423,0.002364066193853428
15233,736083bd7ecd162effb7668cab6c281945762e85,SOWRMTT12A8C137064,3,387,0.007751937984496124
26683,003a5e3285141b1a54edbc51fbfa1cc922023aae,SOUGCDK12AC95F075F,43,655,0.06564885496183206
9603,e33daf7524a179b9083abdf9937c26fd1ae6fd94,SOOLYZQ12A6D4FA5B7,2,540,0.003703703703703704
36748,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOWAACZ12A8C135AC1,1,208,0.004807692307692308
35997,ec06a94669597cdc8d1360c6a906aa95333326e8,SOXHIDK12A58A7CFB3,73,483,0.15113871635610765
13725,aba3117aae6344fb8d28c711b87b2aa3f1c4be75,SOSINBC12A67ADAEF6,9,913,0.009857612267250822
24763,2be94fe8976330172517c748780600f38ff55c2c,SOMCAFM12A58A7B024,5,1032,0.0048449612403100775
7144,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOMNGMO12A6702187E,1,323,0.0030959752321981426
14758,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOWVBDQ12A8C13503D,2,597,0.0033500837520938024
8630,40436a67317cf9cc8c835cdbc088222f932ca3b1,SOZCDWG12A6D4F81E1,1,712,0.0014044943820224719
28448,f8181f9b3d85fa4ac04c66bc9f84f0ad2a18a777,SOULTKQ12AB018A183,13,787,0.016518424396442185
13805,9e0a50a7dd689f541800fadcf0ab13d822b6b51c,SOZSFWF12A6D4F93D5,18,296,0.060810810810810814
18159,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOGTQNI12AB0184A5C,9,3985,0.002258469259723965
33029,fb644c3f2a83114325dc67b97df0bce60b5ac9a1,SOPFVER12AB0180FEF,5,641,0.0078003120124804995
15519,b591619dbc25ef7b4451456dd1b01b56033e1d8d,SOMDVSL12A6D4F7230,1,667,0.0014992503748125937
17271,6e0a8e9103ad7d68e63d350fbff3386c75613ab2,SOUKMKR12A8C141925,5,686,0.007288629737609329
30455,bd3478df2f64daf2e38b0550c988157b2c118481,SOYYCTP12AB017E29C,2,330,0.006060606060606061
14895,21aaf8482f3a05f757e321f7fc981ffdf52c950b,SOUNZHU12A8AE47481,1,623,0.0016051364365971107
32159,16a169fe2aae8b9def552092527db97a412bee7d,SOFLJQZ12A6D4FADA6,1,102,0.00980392156862745
11576,db6a78c78c9239aba33861dae7611a6893fb27d5,SOSNTSY12AF72A7B43,4,1229,0.0032546786004882017
20632,787520b7886d0044cef96c4582890d05f762f76d,SOKLRPJ12A8C13C3FE,1,313,0.003194888178913738
9130,e04a9e4861256079476c25d655d97c1c5603b3cd,SOTKYBW12A8C13C3EA,2,419,0.00477326968973747
21638,b6d8573109462bad5457196b31564c4df4235741,SOVXBOT12A8C136816,15,673,0.022288261515601784
2988,0a4c3c6999c74af7d8a44e96b44bf64e513c0f8b,SOLFXKT12AB017E3E0,11,643,0.017107309486780714
10493,6dd66914c6574b719c72cff866c9ba2fb596b3e1,SOYEVUY12A8C145F58,1,579,0.0017271157167530224
10372,d331a8bf7d0ca9cb37e375496e6075603f6fb44a,SOODHLO12AF72A1980,24,965,0.024870466321243522
35708,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOWWCNJ12A81C1FFA5,5,1096,0.004562043795620438
20548,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOUFPNI12A8C142D19,6,1024,0.005859375
8078,597464c554c28f95c08553bc7336dfaae2b3abba,SOZBZSY12A6D4FA404,3,408,0.007352941176470588
12464,417bb8a7234014d0bdfa19e1e65e49936eb296ff,SOWBNGK12A8C143932,1,37,0.02702702702702703
25453,ff124a0cd09e26b78b2b7d3a1de83512ba9978c8,SODJWHY12A8C142CCE,64,383,0.1671018276762402
33270,956dc1095d8f22575d3936191ce20b789b0ffc4d,SOIZAZL12A6701C53B,1,172,0.005813953488372093
19816,d66c5b1be56e90603867af719662c9ac2efeb9f0,SOQLUTQ12A8AE48037,13,635,0.02047244094488189
33778,752d48df8a89c534e9957d85209837c6a943a14f,SOMMUKQ12AB01801A5,8,541,0.014787430683918669
33282,956dc1095d8f22575d3936191ce20b789b0ffc4d,SOPJLFV12A6701C797,3,172,0.01744186046511628
25611,3b93435988354b1889de1e71810d1dd65c4ba17c,SOTVMLE12AB018168E,1,391,0.0025575447570332483
11755,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOLWZVR12AB01849C6,1,3661,0.0002731494127287626
23534,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOPXLWJ12A8C132639,2,154,0.012987012987012988
22231,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOWGXOP12A6701E93A,1,931,0.0010741138560687433
